date,day_index,selected_candidate,planned_initial_energy_kwh,executed_initial_energy_kwh,actual_end_energy_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,candidate_scores_completed_before_issue,latest_full_score_day_released,grid_purchase_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh
2025-02-18,48,nocvar_g0.05,4408.262201527208,4432.493201527209,4486.150036893692,48895.607042291245,48895.607042291245,0.0,"{""nocvar_g0.00"": 61954.83170446435, ""cvar_t0.90_r0.05_g0.00"": 64243.317293138905, ""cvar_t0.90_r0.20_g0.00"": 70940.61154504298, ""cvar_t0.95_r0.05_g0.00"": 64243.317293138905, ""cvar_t0.95_r0.20_g0.00"": 70940.61154504298, ""nocvar_g0.02"": 50720.0431814812, ""cvar_t0.90_r0.05_g0.02"": 58579.562955139845, ""cvar_t0.90_r0.20_g0.02"": 71441.43903442683, ""cvar_t0.95_r0.05_g0.02"": 59022.92027645738, ""cvar_t0.95_r0.20_g0.02"": 71441.46505066428, ""nocvar_g0.05"": 49297.39986183733, ""cvar_t0.90_r0.05_g0.05"": 50240.458174925465, ""cvar_t0.90_r0.20_g0.05"": 62695.84294057685, ""cvar_t0.95_r0.05_g0.05"": 50570.78258625752, ""cvar_t0.95_r0.20_g0.05"": 70211.68129112323}",46,79291.65161245514,0.0,3003.6825491671034,21833.105937499364,17636.524657544644,21833.105937499364,17636.524657544644
2025-02-19,49,nocvar_g0.05,4485.634786893692,4486.150036893692,4026.4196900925917,59829.28681104818,46183.69810196055,13645.588709087626,"{""nocvar_g0.00"": 61121.785829880224, ""cvar_t0.90_r0.05_g0.00"": 63471.6698981007, ""cvar_t0.90_r0.20_g0.00"": 70638.55174011184, ""cvar_t0.95_r0.05_g0.00"": 63471.6698981007, ""cvar_t0.95_r0.20_g0.00"": 70638.55174011184, ""nocvar_g0.02"": 49910.200359643626, ""cvar_t0.90_r0.05_g0.02"": 57451.176356327305, ""cvar_t0.90_r0.20_g0.02"": 70755.32545034568, ""cvar_t0.95_r0.05_g0.02"": 57916.1716220318, ""cvar_t0.95_r0.20_g0.02"": 71136.79748939614, ""nocvar_g0.05"": 48460.025487333325, ""cvar_t0.90_r0.05_g0.05"": 49377.545891716356, ""cvar_t0.90_r0.20_g0.05"": 61547.683643337026, ""cvar_t0.95_r0.05_g0.05"": 49721.3182772628, ""cvar_t0.95_r0.20_g0.05"": 69438.5257705152}",47,75196.68951131235,2367.4698647639907,914.5066983333328,22021.48740279302,18251.162108383338,22021.48740279302,18251.162108383338
2025-02-20,50,nocvar_g0.05,4050.34083824074,4026.4196900925917,4345.694062037037,48847.32184122224,47292.91512903128,1554.406712190962,"{""nocvar_g0.00"": 60353.58115604902, ""cvar_t0.90_r0.05_g0.00"": 62688.753399835026, ""cvar_t0.90_r0.20_g0.00"": 70342.33825252575, ""cvar_t0.95_r0.05_g0.00"": 62688.753399835026, ""cvar_t0.95_r0.20_g0.00"": 70342.33825252575, ""nocvar_g0.02"": 49077.010043721166, ""cvar_t0.90_r0.05_g0.02"": 56309.2760461982, ""cvar_t0.90_r0.20_g0.02"": 70041.31156532183, ""cvar_t0.95_r0.05_g0.02"": 56798.66717823326, ""cvar_t0.95_r0.20_g0.02"": 70838.31656392335, ""nocvar_g0.05"": 47585.33045516912, ""cvar_t0.90_r0.05_g0.05"": 48461.708321805076, ""cvar_t0.90_r0.20_g0.05"": 60383.204197973886, ""cvar_t0.95_r0.05_g0.05"": 48817.652182798614, ""cvar_t0.95_r0.20_g0.05"": 68664.62565762625}",48,77039.95625443682,330.80791040000616,1739.045431089101,22901.25297718107,18262.667976766665,22901.25297718107,18262.667976766665
2025-02-21,51,nocvar_g0.05,4355.368312037037,4345.694062037037,4597.371101462961,18533.891320252,17745.463934618743,788.427385633257,"{""nocvar_g0.00"": 59602.54863475147, ""cvar_t0.90_r0.05_g0.00"": 61932.8272539929, ""cvar_t0.90_r0.20_g0.00"": 70073.75831159661, ""cvar_t0.95_r0.05_g0.00"": 61932.8272539929, ""cvar_t0.95_r0.20_g0.00"": 70073.75831159661, ""nocvar_g0.02"": 48321.74862350477, ""cvar_t0.90_r0.05_g0.02"": 55181.322043923115, ""cvar_t0.90_r0.20_g0.02"": 69335.91437330711, ""cvar_t0.95_r0.05_g0.02"": 55694.67233969023, ""cvar_t0.95_r0.20_g0.02"": 70567.75600057843, ""nocvar_g0.05"": 47122.76239663935, ""cvar_t0.90_r0.05_g0.05"": 47832.33044302849, ""cvar_t0.90_r0.20_g0.05"": 59185.95270987054, ""cvar_t0.95_r0.05_g0.05"": 48140.57252460419, ""cvar_t0.95_r0.20_g0.05"": 67912.33512070472}",49,34288.693327818924,138.09885783333453,5245.32233333333,17866.834123696135,14245.626304710535,17866.834123696135,14245.626304710535
2025-02-22,52,nocvar_g0.05,4623.9870736851835,4597.371101462961,4237.367369462404,19298.499367015585,17409.788795975026,1888.7105710405585,"{""nocvar_g0.00"": 58820.84116018726, ""cvar_t0.90_r0.05_g0.00"": 61153.84810096951, ""cvar_t0.90_r0.20_g0.00"": 69782.0972039259, ""cvar_t0.95_r0.05_g0.00"": 61153.84810096951, ""cvar_t0.95_r0.20_g0.00"": 69782.0972039259, ""nocvar_g0.02"": 47482.8291343659, ""cvar_t0.90_r0.05_g0.02"": 53995.72214500857, ""cvar_t0.90_r0.20_g0.02"": 68599.21373627844, ""cvar_t0.95_r0.05_g0.02"": 54538.63238414515, ""cvar_t0.95_r0.20_g0.02"": 70274.40005633632, ""nocvar_g0.05"": 46248.39760617863, ""cvar_t0.90_r0.05_g0.05"": 46942.36789688475, ""cvar_t0.90_r0.20_g0.05"": 57955.95447363447, ""cvar_t0.95_r0.05_g0.05"": 47257.38113178562, ""cvar_t0.95_r0.20_g0.05"": 67097.24604018895}",50,33664.41700502345,322.1367587333316,3155.867161316868,17420.668831089923,14434.745111983335,17420.668831089923,14434.745111983335
2025-02-23,53,nocvar_g0.05,4282.0258787216635,4237.367369462404,4394.8677647222175,47893.35177431861,47190.26053744681,703.0912368717986,"{""nocvar_g0.00"": 58121.268032522836, ""cvar_t0.90_r0.05_g0.00"": 60452.150174798015, ""cvar_t0.90_r0.20_g0.00"": 69475.68972473065, ""cvar_t0.95_r0.05_g0.00"": 60452.150174798015, ""cvar_t0.95_r0.20_g0.00"": 69475.68972473065, ""nocvar_g0.02"": 47101.11877145766, ""cvar_t0.90_r0.05_g0.02"": 53158.57865751291, ""cvar_t0.90_r0.20_g0.02"": 67968.60190149969, ""cvar_t0.95_r0.05_g0.02"": 53723.98262334516, ""cvar_t0.95_r0.20_g0.02"": 69959.51492110064, ""nocvar_g0.05"": 45996.66206205835, ""cvar_t0.90_r0.05_g0.05"": 46479.01973266717, ""cvar_t0.90_r0.20_g0.05"": 57055.19597479504, ""cvar_t0.95_r0.05_g0.05"": 46811.69396541425, ""cvar_t0.95_r0.20_g0.05"": 66339.61906234808}",51,76887.58046445638,146.87411871717399,998.7026875314892,22958.672929341563,18454.77471703283,22958.672929341563,18454.77471703283
2025-02-24,54,nocvar_g0.05,4395.560764722218,4394.8677647222175,4412.427521851852,48193.576070567105,47878.02858365288,315.5474869142269,"{""nocvar_g0.00"": 57344.07497652692, ""cvar_t0.90_r0.05_g0.00"": 59716.41378442771, ""cvar_t0.90_r0.20_g0.00"": 69126.05935929519, ""cvar_t0.95_r0.05_g0.00"": 59716.41378442771, ""cvar_t0.95_r0.20_g0.00"": 69126.05935929519, ""nocvar_g0.02"": 46701.7053883199, ""cvar_t0.90_r0.05_g0.02"": 52276.98214503402, ""cvar_t0.90_r0.20_g0.02"": 67292.54982068423, ""cvar_t0.95_r0.05_g0.02"": 52866.44419353868, ""cvar_t0.95_r0.20_g0.02"": 69600.93512759, ""nocvar_g0.05"": 45746.69516243513, ""cvar_t0.90_r0.05_g0.05"": 46042.44797586128, ""cvar_t0.90_r0.20_g0.05"": 56112.409013975644, ""cvar_t0.95_r0.05_g0.05"": 46379.64241137891, ""cvar_t0.95_r0.20_g0.05"": 65534.626296071605}",52,77777.84248021824,67.56379703333592,5728.772289931413,20514.718890720167,16601.118520066666,20514.718890720167,16601.118520066666
2025-02-25,55,nocvar_g0.05,4391.969021851852,4412.427521851852,4205.459089018523,46037.86512125769,45931.467605424354,106.39751583333369,"{""nocvar_g0.00"": 56974.37631680763, ""cvar_t0.90_r0.05_g0.00"": 59329.79069102114, ""cvar_t0.90_r0.20_g0.00"": 68828.09648706757, ""cvar_t0.95_r0.05_g0.00"": 59329.79069102114, ""cvar_t0.95_r0.20_g0.00"": 68828.09648706757, ""nocvar_g0.02"": 46233.24263151282, ""cvar_t0.90_r0.05_g0.02"": 51504.887063292364, ""cvar_t0.90_r0.20_g0.02"": 66513.26821491706, ""cvar_t0.95_r0.05_g0.02"": 52105.72886386905, ""cvar_t0.95_r0.20_g0.02"": 69279.83764120608, ""nocvar_g0.05"": 45089.79968980436, ""cvar_t0.90_r0.05_g0.05"": 45587.21828631403, ""cvar_t0.90_r0.20_g0.05"": 55265.727494268845, ""cvar_t0.95_r0.05_g0.05"": 45935.00787661663, ""cvar_t0.95_r0.20_g0.05"": 64631.0295924397}",53,74750.81121720822,23.785000000000082,5322.313143933861,20090.69173416337,16459.731894222332,20090.69173416337,16459.731894222332
2025-02-26,56,nocvar_g0.05,4199.411089018523,4205.459089018523,4434.530221203703,45719.6159981816,45187.321946298485,532.2940518831145,"{""nocvar_g0.00"": 56597.51878614196, ""cvar_t0.90_r0.05_g0.00"": 58915.282991015985, ""cvar_t0.90_r0.20_g0.00"": 68504.18175430305, ""cvar_t0.95_r0.05_g0.00"": 58915.282991015985, ""cvar_t0.95_r0.20_g0.00"": 68504.18175430305, ""nocvar_g0.02"": 45800.895322819546, ""cvar_t0.90_r0.05_g0.02"": 50746.41307186451, ""cvar_t0.90_r0.20_g0.02"": 65702.92605017556, ""cvar_t0.95_r0.05_g0.02"": 51349.587422056225, ""cvar_t0.95_r0.20_g0.02"": 68933.0012666895, ""nocvar_g0.05"": 44663.1538776523, ""cvar_t0.90_r0.05_g0.05"": 45110.03970260983, ""cvar_t0.90_r0.20_g0.05"": 54420.553103989354, ""cvar_t0.95_r0.05_g0.05"": 45452.70165659295, ""cvar_t0.95_r0.20_g0.05"": 63694.8841427348}",54,73579.83144081524,88.69671215000335,465.9250845333505,22008.373769115216,17620.618734016658,22008.373769115216,17620.618734016658
2025-02-27,57,nocvar_g0.05,4439.825971203703,4434.530221203703,4435.491948811499,48745.035449550065,44367.16786722651,4377.867582323554,"{""nocvar_g0.00"": 56252.371205415526, ""cvar_t0.90_r0.05_g0.00"": 58529.38243212636, ""cvar_t0.90_r0.20_g0.00"": 68208.55214495798, ""cvar_t0.95_r0.05_g0.00"": 58529.38243212636, ""cvar_t0.95_r0.20_g0.00"": 68208.55214495798, ""nocvar_g0.02"": 45337.81497007422, ""cvar_t0.90_r0.05_g0.02"": 49988.133135775875, ""cvar_t0.90_r0.20_g0.02"": 64920.83901129204, ""cvar_t0.95_r0.05_g0.02"": 50594.99866585185, ""cvar_t0.95_r0.20_g0.02"": 68614.53456458695, ""nocvar_g0.05"": 44195.9810517538, ""cvar_t0.90_r0.05_g0.05"": 44610.536143182704, ""cvar_t0.90_r0.20_g0.05"": 53556.361259278725, ""cvar_t0.95_r0.05_g0.05"": 44950.36109793039, ""cvar_t0.95_r0.20_g0.05"": 62796.2574272792}",55,72512.01588728707,905.3070601833275,2125.5576713812807,22812.186953905777,18477.005877816668,22812.186953905777,18477.005877816668
2025-02-28,58,nocvar_g0.05,4415.103198811499,4435.491948811499,4444.719895482853,17127.997741191342,17127.997741191342,0.0,"{""nocvar_g0.00"": 55966.0300893872, ""cvar_t0.90_r0.05_g0.00"": 58153.501892285174, ""cvar_t0.90_r0.20_g0.00"": 67885.69609789303, ""cvar_t0.95_r0.05_g0.00"": 58153.501892285174, ""cvar_t0.95_r0.20_g0.00"": 67885.69609789303, ""nocvar_g0.02"": 44899.452076168825, ""cvar_t0.90_r0.05_g0.02"": 49221.133751754605, ""cvar_t0.90_r0.20_g0.02"": 64156.04884606728, ""cvar_t0.95_r0.05_g0.02"": 49800.353702719985, ""cvar_t0.95_r0.20_g0.02"": 68271.16406233529, ""nocvar_g0.05"": 43741.41143550129, ""cvar_t0.90_r0.05_g0.05"": 44117.63378435428, ""cvar_t0.90_r0.20_g0.05"": 52701.206495544095, ""cvar_t0.95_r0.05_g0.05"": 44464.8310739223, ""cvar_t0.95_r0.20_g0.05"": 61929.22304402493}",56,33286.16553323413,0.0,6675.943771316878,17417.489789016025,14099.86157709877,17417.489789016025,14099.86157709877
2025-03-01,59,nocvar_g0.05,4443.881395482853,4444.719895482853,4402.45108111111,17959.74798549679,17101.9040984519,857.8438870448886,"{""nocvar_g0.00"": 55627.86266541716, ""cvar_t0.90_r0.05_g0.00"": 57763.814621835794, ""cvar_t0.90_r0.20_g0.00"": 67578.97254338388, ""cvar_t0.95_r0.05_g0.00"": 57763.814621835794, ""cvar_t0.95_r0.20_g0.00"": 67578.97254338388, ""nocvar_g0.02"": 44467.80887467914, ""cvar_t0.90_r0.05_g0.02"": 48448.86531552329, ""cvar_t0.90_r0.20_g0.02"": 63410.794870858794, ""cvar_t0.95_r0.05_g0.02"": 48995.60042305291, ""cvar_t0.95_r0.20_g0.02"": 67945.9597489792, ""nocvar_g0.05"": 43415.77836964757, ""cvar_t0.90_r0.05_g0.05"": 43634.05675059435, ""cvar_t0.90_r0.20_g0.05"": 51860.50859854335, ""cvar_t0.95_r0.05_g0.05"": 43975.486583029924, ""cvar_t0.95_r0.20_g0.05"": 61089.22765623421}",57,33259.111054415334,155.93405751050483,6641.277690699589,16594.965372776252,13479.963884883331,16594.965372776252,13479.963884883331
2025-03-02,60,nocvar_g0.05,4377.2240811111105,4402.45108111111,4400.237154814814,70371.63498296251,44949.44441405749,25422.19056890502,"{""nocvar_g0.00"": 55309.711420361644, ""cvar_t0.90_r0.05_g0.00"": 57512.651596967524, ""cvar_t0.90_r0.20_g0.00"": 67256.05566104244, ""cvar_t0.95_r0.05_g0.00"": 57512.651596967524, ""cvar_t0.95_r0.20_g0.00"": 67256.05566104244, ""nocvar_g0.02"": 44215.264492102884, ""cvar_t0.90_r0.05_g0.02"": 48045.345081196174, ""cvar_t0.90_r0.20_g0.02"": 62791.39878000668, ""cvar_t0.95_r0.05_g0.02"": 48571.163521317074, ""cvar_t0.95_r0.20_g0.02"": 67611.04418880356, ""nocvar_g0.05"": 43205.277731914786, ""cvar_t0.90_r0.05_g0.05"": 43278.47691568358, ""cvar_t0.90_r0.20_g0.05"": 51323.31867226041, ""cvar_t0.95_r0.05_g0.05"": 43622.93374487131, ""cvar_t0.95_r0.20_g0.05"": 60339.00160955598}",58,73328.25184567591,3774.242769303857,965.9362449999942,19896.02019463046,16117.768891317337,19896.02019463046,16117.768891317337
2025-03-03,61,cvar_t0.90_r0.05_g0.05,4408.208154814814,4400.237154814814,4412.685976388889,50929.515536137995,47149.922928363034,3779.592607774958,"{""nocvar_g0.00"": 54976.89110612573, ""cvar_t0.90_r0.05_g0.00"": 57257.310901380595, ""cvar_t0.90_r0.20_g0.00"": 66913.25313096217, ""cvar_t0.95_r0.05_g0.00"": 57257.310901380595, ""cvar_t0.95_r0.20_g0.00"": 66913.25313096217, ""nocvar_g0.02"": 43962.04990798923, ""cvar_t0.90_r0.05_g0.02"": 47626.66237136042, ""cvar_t0.90_r0.20_g0.02"": 62157.39062029444, ""cvar_t0.95_r0.05_g0.02"": 48141.47341425707, ""cvar_t0.95_r0.20_g0.02"": 67254.24416834852, ""nocvar_g0.05"": 43015.11575692236, ""cvar_t0.90_r0.05_g0.05"": 42999.256604372604, ""cvar_t0.90_r0.20_g0.05"": 50762.86959678131, ""cvar_t0.95_r0.05_g0.05"": 43363.60648541973, ""cvar_t0.95_r0.20_g0.05"": 59536.460082151534}",59,76171.76617810364,598.6154100999977,426.61193286275636,22712.732013636254,18386.108991628702,22712.732013636254,18386.108991628702
2025-03-04,62,cvar_t0.90_r0.05_g0.05,4419.576976388889,4412.685976388889,4231.9398767037,49562.06856263963,49562.06856263963,0.0,"{""nocvar_g0.00"": 54612.349471753136, ""cvar_t0.90_r0.05_g0.00"": 56857.521459389434, ""cvar_t0.90_r0.20_g0.00"": 66594.62604838757, ""cvar_t0.95_r0.05_g0.00"": 56857.521459389434, ""cvar_t0.95_r0.20_g0.00"": 66594.62604838757, ""nocvar_g0.02"": 44158.76244916472, ""cvar_t0.90_r0.05_g0.02"": 47258.09970068074, ""cvar_t0.90_r0.20_g0.02"": 61397.15348394088, ""cvar_t0.95_r0.05_g0.02"": 47743.48609120612, ""cvar_t0.95_r0.20_g0.02"": 66916.21641105725, ""nocvar_g0.05"": 43519.7093125778, ""cvar_t0.90_r0.05_g0.05"": 43325.90451412041, ""cvar_t0.90_r0.20_g0.05"": 50469.484183641915, ""cvar_t0.95_r0.05_g0.05"": 43675.65747633385, ""cvar_t0.95_r0.20_g0.05"": 58480.255266187814}",60,79528.08543609972,0.0,6618.467223500717,20383.325099907117,16673.16482064144,20383.325099907117,16673.16482064144
2025-03-05,63,cvar_t0.90_r0.05_g0.05,4260.690163740737,4231.9398767037,4278.97495675926,49014.5419613242,49014.5419613242,0.0,"{""nocvar_g0.00"": 54045.441136519934, ""cvar_t0.90_r0.05_g0.00"": 56296.164463496236, ""cvar_t0.90_r0.20_g0.00"": 66387.54104326881, ""cvar_t0.95_r0.05_g0.00"": 56296.164463496236, ""cvar_t0.95_r0.20_g0.00"": 66387.54104326881, ""nocvar_g0.02"": 43898.405924495724, ""cvar_t0.90_r0.05_g0.02"": 46684.009961331896, ""cvar_t0.90_r0.20_g0.02"": 60340.65379722164, ""cvar_t0.95_r0.05_g0.02"": 47153.44434590504, ""cvar_t0.95_r0.20_g0.02"": 66693.81959979293, ""nocvar_g0.05"": 43349.15590599356, ""cvar_t0.90_r0.05_g0.05"": 43092.039676153836, ""cvar_t0.90_r0.20_g0.05"": 49786.82856163733, ""cvar_t0.95_r0.05_g0.05"": 43442.78642505161, ""cvar_t0.95_r0.20_g0.05"": 57392.11357984373}",61,78896.01888491893,0.0,9159.250155519947,18757.71126674898,15151.414554016666,18757.71126674898,15151.414554016666
2025-03-06,64,cvar_t0.90_r0.05_g0.05,4299.334040092593,4278.97495675926,4557.26894059926,46986.878127837546,46986.878127837546,0.0,"{""nocvar_g0.00"": 53730.09206357516, ""cvar_t0.90_r0.05_g0.00"": 55884.106642171086, ""cvar_t0.90_r0.20_g0.00"": 65266.43889018889, ""cvar_t0.95_r0.05_g0.00"": 55884.106642171086, ""cvar_t0.95_r0.20_g0.00"": 65266.43889018889, ""nocvar_g0.02"": 43627.16852797767, ""cvar_t0.90_r0.05_g0.02"": 46410.25606089456, ""cvar_t0.90_r0.20_g0.02"": 59201.3743289933, ""cvar_t0.95_r0.05_g0.02"": 46828.85268086068, ""cvar_t0.95_r0.20_g0.02"": 65554.5401315646, ""nocvar_g0.05"": 43122.19301081425, ""cvar_t0.90_r0.05_g0.05"": 42862.93591442979, ""cvar_t0.90_r0.20_g0.05"": 49457.851483061655, ""cvar_t0.95_r0.05_g0.05"": 43209.16170792031, ""cvar_t0.95_r0.20_g0.05"": 56207.9961900948}",62,75677.66779861423,0.0,5772.730026255151,19546.416071419742,15582.132432393997,19546.416071419742,15582.132432393997
2025-03-07,65,cvar_t0.90_r0.05_g0.05,4587.510727636297,4557.26894059926,4388.568826351846,16707.01935533649,16707.01935533649,0.0,"{""nocvar_g0.00"": 53431.96205140307, ""cvar_t0.90_r0.05_g0.00"": 55476.89929228617, ""cvar_t0.90_r0.20_g0.00"": 64108.4488163125, ""cvar_t0.95_r0.05_g0.00"": 55476.89929228617, ""cvar_t0.95_r0.20_g0.00"": 64108.4488163125, ""nocvar_g0.02"": 43357.19247738274, ""cvar_t0.90_r0.05_g0.02"": 46106.80649615888, ""cvar_t0.90_r0.20_g0.02"": 58023.60886602146, ""cvar_t0.95_r0.05_g0.02"": 46468.3696052597, ""cvar_t0.95_r0.20_g0.02"": 64376.77466859277, ""nocvar_g0.05"": 42855.51457332901, ""cvar_t0.90_r0.05_g0.05"": 42595.730522775564, ""cvar_t0.90_r0.20_g0.05"": 49106.394732867215, ""cvar_t0.95_r0.05_g0.05"": 42939.788038181076, ""cvar_t0.95_r0.20_g0.05"": 55555.39906630434}",63,32389.867392034765,0.0,8663.189097798353,15559.067703819752,12754.67494291667,15559.067703819752,12754.67494291667
2025-03-08,66,cvar_t0.90_r0.05_g0.05,4372.363576351846,4388.568826351846,4515.96506235185,16400.167424448697,16400.167424448697,0.0,"{""nocvar_g0.00"": 53090.93207935684, ""cvar_t0.90_r0.05_g0.00"": 55170.981900725375, ""cvar_t0.90_r0.20_g0.00"": 63898.231825200266, ""cvar_t0.95_r0.05_g0.00"": 55170.981900725375, ""cvar_t0.95_r0.20_g0.00"": 63898.231825200266, ""nocvar_g0.02"": 43014.9573104613, ""cvar_t0.90_r0.05_g0.02"": 45733.551230027755, ""cvar_t0.90_r0.20_g0.02"": 56928.161370246424, ""cvar_t0.95_r0.05_g0.02"": 46066.082103066314, ""cvar_t0.95_r0.20_g0.02"": 64142.26335263743, ""nocvar_g0.05"": 42516.87302916667, ""cvar_t0.90_r0.05_g0.05"": 42250.00147586789, ""cvar_t0.90_r0.20_g0.05"": 48688.89819371209, ""cvar_t0.95_r0.05_g0.05"": 42588.38790025304, ""cvar_t0.95_r0.20_g0.05"": 54875.05760339578}",64,31803.74232327161,0.0,9593.44850343354,15960.51416195474,12813.359858783333,15960.51416195474,12813.359858783333
2025-03-09,67,cvar_t0.90_r0.05_g0.05,4495.26206235185,4515.96506235185,4625.974259834931,45278.424244522546,45278.424244522546,0.0,"{""nocvar_g0.00"": 52908.81884464544, ""cvar_t0.90_r0.05_g0.00"": 55070.915501384196, ""cvar_t0.90_r0.20_g0.00"": 63195.189133486, ""cvar_t0.95_r0.05_g0.00"": 55070.915501384196, ""cvar_t0.95_r0.20_g0.00"": 63195.189133486, ""nocvar_g0.02"": 42862.8552167763, ""cvar_t0.90_r0.05_g0.02"": 45548.43923778234, ""cvar_t0.90_r0.20_g0.02"": 56096.052719861626, ""cvar_t0.95_r0.05_g0.02"": 45876.5213655476, ""cvar_t0.95_r0.20_g0.02"": 63432.116082978144, ""nocvar_g0.05"": 42357.68109936416, ""cvar_t0.90_r0.05_g0.05"": 42086.523413999224, ""cvar_t0.90_r0.20_g0.05"": 48498.515872116186, ""cvar_t0.95_r0.05_g0.05"": 42426.25711757193, ""cvar_t0.95_r0.20_g0.05"": 54356.67346421125}",65,73949.07156720487,0.0,6561.152171581831,20817.82140993827,16763.427064315227,20817.82140993827,16763.427064315227
2025-03-10,68,cvar_t0.90_r0.05_g0.05,4625.751509834931,4625.974259834931,4207.371952592593,44319.6290180599,44242.8045599863,76.82445807360023,"{""nocvar_g0.00"": 51999.6395787963, ""cvar_t0.90_r0.05_g0.00"": 54202.49155266946, ""cvar_t0.90_r0.20_g0.00"": 62473.39865849672, ""cvar_t0.95_r0.05_g0.00"": 54202.49155266946, ""cvar_t0.95_r0.20_g0.00"": 62473.39865849672, ""nocvar_g0.02"": 42603.9525469177, ""cvar_t0.90_r0.05_g0.02"": 44921.48834569106, ""cvar_t0.90_r0.20_g0.02"": 55240.918708133344, ""cvar_t0.95_r0.05_g0.02"": 45254.563131859046, ""cvar_t0.95_r0.20_g0.02"": 62707.27433772276, ""nocvar_g0.05"": 42209.42886134021, ""cvar_t0.90_r0.05_g0.05"": 41884.83430318503, ""cvar_t0.90_r0.20_g0.05"": 47522.68050828441, ""cvar_t0.95_r0.05_g0.05"": 42200.928163112236, ""cvar_t0.95_r0.20_g0.05"": 53361.73708673762}",66,71808.48527890872,12.56739049134635,200.47434999999962,20817.099715358756,17238.592845958694,20817.099715358756,17238.592845958694
2025-03-11,69,cvar_t0.90_r0.05_g0.05,4217.170387777778,4207.371952592593,5001.638442074072,46483.80551199415,46483.80551199415,0.0,"{""nocvar_g0.00"": 50859.70734466169, ""cvar_t0.90_r0.05_g0.00"": 52904.782644719955, ""cvar_t0.90_r0.20_g0.00"": 61202.817928039636, ""cvar_t0.95_r0.05_g0.00"": 52904.782644719955, ""cvar_t0.95_r0.20_g0.00"": 61202.817928039636, ""nocvar_g0.02"": 42148.92912649504, ""cvar_t0.90_r0.05_g0.02"": 44266.381682943065, ""cvar_t0.90_r0.20_g0.02"": 53931.134887396416, ""cvar_t0.95_r0.05_g0.02"": 44601.2825381515, ""cvar_t0.95_r0.20_g0.02"": 61397.49051698583, ""nocvar_g0.05"": 41785.0264657692, ""cvar_t0.90_r0.05_g0.05"": 41536.32228376392, ""cvar_t0.90_r0.20_g0.05"": 46237.54296498333, ""cvar_t0.95_r0.05_g0.05"": 41811.28398258284, ""cvar_t0.95_r0.20_g0.05"": 52058.31368918521}",67,75427.95518518252,0.0,6864.693776604945,20576.330358127576,15951.98774955,20576.330358127576,15951.98774955
2025-03-12,70,cvar_t0.90_r0.05_g0.05,4986.282192074073,5001.638442074072,4138.268136296296,45740.255879563076,44480.989824558266,1259.2660550048072,"{""nocvar_g0.00"": 49738.09655374288, ""cvar_t0.90_r0.05_g0.00"": 51620.32630405045, ""cvar_t0.90_r0.20_g0.00"": 59903.69225470142, ""cvar_t0.95_r0.05_g0.00"": 51620.32630405045, ""cvar_t0.95_r0.20_g0.00"": 59903.69225470142, ""nocvar_g0.02"": 41706.11413769049, ""cvar_t0.90_r0.05_g0.02"": 43567.411671020476, ""cvar_t0.90_r0.20_g0.02"": 52592.036525273405, ""cvar_t0.95_r0.05_g0.02"": 43913.676656699165, ""cvar_t0.95_r0.20_g0.02"": 60058.39215486283, ""nocvar_g0.05"": 41412.84743910972, ""cvar_t0.90_r0.05_g0.05"": 41129.51652327546, ""cvar_t0.90_r0.20_g0.05"": 44924.84123450808, ""cvar_t0.95_r0.05_g0.05"": 41358.66107237315, ""cvar_t0.95_r0.20_g0.05"": 50725.82863595088}",68,72343.27020543942,180.51405605000105,7279.275559856496,18873.722597366253,16064.748579066665,18873.722597366253,16064.748579066665
2025-03-13,71,cvar_t0.90_r0.05_g0.05,4143.3606362962955,4138.268136296296,4176.2451879629625,60548.61533404756,42015.005115491884,18533.610218555674,"{""nocvar_g0.00"": 48634.20650623239, ""cvar_t0.90_r0.05_g0.00"": 50396.4175318797, ""cvar_t0.90_r0.20_g0.00"": 58738.412375945794, ""cvar_t0.95_r0.05_g0.00"": 50396.4175318797, ""cvar_t0.95_r0.20_g0.00"": 58738.412375945794, ""nocvar_g0.02"": 41298.019703522434, ""cvar_t0.90_r0.05_g0.02"": 43014.55558144509, ""cvar_t0.90_r0.20_g0.02"": 51382.78334972431, ""cvar_t0.95_r0.05_g0.02"": 43339.59178636599, ""cvar_t0.95_r0.20_g0.02"": 58849.13897931373, ""nocvar_g0.05"": 41177.911347919355, ""cvar_t0.90_r0.05_g0.05"": 40844.024956418914, ""cvar_t0.90_r0.20_g0.05"": 43748.87728622552, ""cvar_t0.95_r0.05_g0.05"": 41028.941166969875, ""cvar_t0.95_r0.20_g0.05"": 49525.998684282415}",69,68762.58368674875,2727.9331889065847,239.95638944444374,19319.80591075915,15614.863441214915,19319.80591075915,15614.863441214915
